episode,epsilon_is,push_p10_is,push_p10_nois,push_p20_is,push_p20_nois,push_p30_is,push_p30_nois
6581,-23,-94,-33,-505,-74,-505,-42
6582,-41,-236,-51,-301,-63,-505,-433
6583,-24,-109,-21,-505,-39,-505,-300
6584,-19,-45,-28,-505,-117,-505,-121
6585,-24,-156,-21,-505,-35,-505,-56
6586,-22,-30,-66,-505,-190,-505,-302
6587,-24,-116,-27,-505,-198,-505,-505
6588,-29,-38,-26,-505,-26,-505,-45
6589,-21,-33,-25,-505,-58,-505,-159
6590,-28,-56,-26,-148,-35,-505,-190
6591,-40,-140,-37,-185,-24,-505,-90
6592,-32,-77,-56,-114,-99,-505,-52
6593,-35,-87,-33,-397,-125,-505,-29
6594,-25,-66,-62,-311,-100,-505,-422
6595,-25,-82,-36,-505,-261,-505,-24
6596,-19,-157,-23,-505,-296,-505,-69
6597,-21,-118,-16,-316,-505,-505,-25
6598,-41,-24,-52,-25,-192,-505,-476
6599,-25,-155,-39,-380,-35,-505,-185
6600,-40,-32,-19,-252,-165,-505,-129
6601,-28,-136,-63,-505,-124,-505,-41
6602,-23,-178,-33,-505,-183,-505,-67
6603,-28,-194,-23,-505,-299,-505,-140
6604,-21,-27,-92,-388,-51,-505,-37
6605,-70,-91,-27,-176,-50,-505,-58
6606,-25,-81,-39,-505,-18,-505,-21
6607,-21,-41,-35,-101,-265,-505,-149
6608,-20,-51,-25,-505,-180,-505,-77
6609,-33,-34,-39,-505,-23,-505,-82
6610,-35,-25,-62,-505,-78,-505,-213
6611,-19,-30,-35,-505,-60,-505,-195
6612,-28,-29,-54,-505,-20,-505,-106
6613,-29,-33,-27,-110,-54,-505,-226
6614,-56,-95,-25,-505,-37,-505,-99
6615,-24,-78,-38,-309,-94,-505,-233
6616,-39,-289,-20,-505,-28,-505,-106
6617,-22,-30,-28,-505,-34,-505,-357
6618,-23,-71,-27,-505,-53,-505,-51
6619,-28,-156,-77,-505,-226,-505,-90
6620,-22,-55,-30,-505,-62,-505,-66
6621,-17,-90,-23,-505,-30,-505,-505
6622,-20,-71,-129,-505,-26,-505,-207
6623,-24,-96,-55,-505,-177,-505,-505
6624,-34,-61,-31,-505,-111,-505,-505
6625,-32,-175,-56,-505,-88,-505,-182
6626,-18,-107,-65,-505,-415,-505,-93
6627,-29,-181,-50,-505,-22,-505,-505
6628,-17,-82,-29,-505,-39,-505,-177
6629,-31,-32,-31,-505,-35,-505,-385
6630,-20,-98,-54,-505,-25,-505,-93
6631,-27,-29,-23,-505,-76,-505,-140
6632,-34,-42,-28,-505,-505,-505,-28
6633,-19,-41,-19,-505,-100,-505,-188
6634,-90,-90,-148,-265,-40,-505,-168
6635,-29,-178,-71,-256,-318,-505,-286
6636,-34,-25,-25,-505,-20,-505,-206
6637,-42,-28,-44,-505,-84,-505,-95
6638,-25,-80,-81,-505,-17,-505,-505
6639,-18,-24,-24,-505,-79,-505,-209
6640,-33,-76,-26,-505,-123,-505,-505
6641,-43,-37,-170,-505,-125,-505,-505
6642,-20,-54,-95,-505,-128,-505,-306
6643,-24,-55,-142,-276,-505,-505,-261
6644,-24,-30,-79,-505,-229,-505,-42
6645,-24,-145,-28,-505,-62,-505,-82
6646,-21,-30,-51,-505,-64,-505,-131
6647,-20,-94,-36,-505,-225,-505,-23
6648,-17,-95,-53,-206,-30,-505,-384
6649,-32,-145,-19,-505,-58,-505,-457
6650,-32,-304,-36,-505,-49,-505,-268
6651,-24,-37,-21,-505,-22,-505,-403
6652,-26,-55,-20,-505,-39,-505,-101
6653,-41,-251,-39,-157,-121,-505,-29
6654,-21,-28,-40,-505,-127,-505,-41
6655,-30,-167,-23,-505,-28,-505,-441
6656,-25,-100,-39,-505,-71,-505,-423
6657,-24,-45,-70,-505,-169,-505,-94
6658,-25,-21,-55,-505,-29,-505,-252
6659,-35,-27,-30,-505,-44,-505,-51
6660,-23,-54,-21,-505,-44,-505,-505
6661,-20,-33,-127,-505,-118,-505,-37
6662,-25,-55,-102,-505,-47,-505,-152
6663,-32,-45,-40,-505,-152,-505,-138
6664,-26,-78,-52,-46,-242,-505,-37
6665,-30,-187,-59,-505,-297,-505,-241
6666,-26,-81,-49,-505,-59,-505,-247
6667,-21,-154,-101,-505,-36,-505,-130
6668,-30,-118,-51,-505,-48,-505,-298
6669,-28,-206,-145,-505,-34,-505,-266
6670,-24,-91,-25,-505,-28,-505,-226
6671,-25,-183,-19,-505,-49,-505,-397
6672,-28,-35,-41,-505,-101,-505,-279
6673,-40,-34,-57,-505,-187,-505,-20
6674,-39,-67,-45,-505,-141,-505,-263
6675,-34,-30,-28,-505,-33,-505,-25
6676,-25,-149,-66,-505,-38,-505,-185
6677,-47,-75,-81,-505,-25,-505,-433
6678,-21,-72,-35,-283,-26,-505,-100
6679,-31,-128,-30,-505,-329,-505,-329
6680,-23,-45,-78,-505,-192,-505,-371
6681,-21,-124,-28,-148,-69,-505,-457
6682,-17,-86,-68,-505,-30,-505,-324
6683,-17,-43,-36,-505,-86,-505,-33
6684,-23,-18,-106,-505,-319,-505,-387
6685,-58,-47,-23,-395,-108,-505,-145
6686,-25,-90,-23,-505,-358,-505,-209
6687,-52,-28,-33,-505,-59,-505,-285
6688,-58,-54,-77,-505,-83,-505,-505
6689,-45,-55,-28,-505,-185,-505,-221
6690,-29,-100,-115,-505,-121,-505,-18
6691,-40,-52,-46,-505,-43,-505,-91
6692,-32,-48,-16,-505,-82,-505,-24
6693,-32,-50,-32,-456,-64,-505,-50
6694,-50,-126,-34,-505,-25,-505,-505
6695,-22,-49,-31,-505,-284,-505,-505
6696,-23,-90,-30,-505,-85,-505,-71
6697,-19,-18,-53,-505,-42,-505,-388
6698,-17,-70,-40,-183,-36,-505,-260
6699,-26,-186,-21,-205,-212,-505,-183
6700,-28,-164,-47,-38,-40,-505,-505
6701,-20,-68,-28,-137,-149,-505,-137
6702,-30,-34,-54,-505,-123,-505,-89
6703,-18,-141,-73,-505,-113,-505,-247
6704,-24,-127,-17,-505,-28,-505,-383
6705,-33,-92,-113,-505,-57,-505,-126
6706,-33,-34,-21,-505,-32,-505,-140
6707,-20,-134,-16,-505,-57,-505,-112
6708,-27,-42,-43,-505,-170,-505,-367
6709,-37,-61,-79,-505,-49,-505,-194
6710,-83,-314,-30,-505,-26,-505,-331
6711,-24,-238,-35,-505,-107,-505,-125
6712,-23,-76,-62,-505,-108,-505,-262
6713,-29,-62,-16,-505,-45,-505,-45
6714,-34,-20,-60,-505,-50,-505,-50
6715,-22,-41,-59,-505,-108,-505,-223
6716,-26,-51,-41,-505,-245,-505,-60
6717,-20,-63,-152,-505,-30,-505,-139
6718,-20,-164,-31,-505,-115,-505,-189
6719,-25,-211,-112,-505,-23,-505,-101
6720,-31,-143,-23,-160,-36,-505,-68
6721,-21,-61,-21,-433,-35,-505,-229
6722,-19,-180,-42,-505,-90,-505,-52
6723,-28,-112,-65,-505,-33,-505,-70
6724,-30,-54,-50,-505,-27,-505,-315
6725,-36,-62,-52,-505,-53,-505,-43
6726,-31,-27,-64,-505,-79,-505,-114
6727,-37,-25,-48,-505,-37,-505,-331
6728,-26,-18,-36,-505,-18,-505,-339
6729,-60,-173,-61,-505,-136,-505,-113
6730,-42,-89,-58,-505,-23,-505,-447
6731,-25,-54,-25,-29,-82,-505,-305
6732,-21,-22,-23,-505,-56,-505,-505
6733,-20,-55,-18,-505,-47,-505,-496
6734,-25,-109,-64,-505,-118,-505,-75
6735,-28,-101,-25,-505,-28,-505,-168
6736,-19,-98,-76,-505,-30,-505,-215
6737,-25,-95,-19,-505,-25,-505,-50
6738,-46,-25,-33,-378,-51,-505,-505
6739,-22,-78,-104,-505,-160,-505,-341
6740,-26,-187,-21,-220,-54,-505,-77
6741,-23,-86,-65,-505,-44,-505,-73
6742,-29,-92,-33,-505,-221,-505,-123
6743,-24,-21,-20,-505,-107,-505,-95
6744,-35,-31,-39,-505,-51,-505,-190
6745,-35,-37,-21,-505,-120,-505,-386
6746,-24,-28,-104,-505,-104,-505,-505
6747,-21,-25,-63,-291,-45,-505,-20
6748,-24,-19,-41,-505,-226,-505,-451
6749,-28,-44,-64,-505,-37,-505,-150
6750,-23,-36,-45,-505,-164,-505,-252
6751,-23,-126,-57,-505,-58,-505,-137
6752,-19,-46,-39,-505,-82,-505,-505
6753,-21,-100,-45,-505,-72,-505,-213
6754,-25,-20,-47,-47,-139,-505,-68
6755,-23,-137,-44,-413,-110,-505,-115
6756,-23,-152,-43,-33,-22,-505,-37
6757,-61,-143,-38,-505,-37,-505,-206
6758,-23,-200,-50,-505,-172,-505,-148
6759,-22,-202,-30,-505,-171,-505,-308
6760,-23,-41,-19,-44,-111,-505,-68
6761,-20,-204,-20,-505,-125,-505,-505
6762,-19,-50,-21,-448,-131,-505,-88
6763,-24,-23,-43,-505,-30,-505,-134
6764,-22,-53,-55,-505,-35,-505,-505
6765,-23,-50,-45,-505,-30,-505,-505
6766,-29,-101,-31,-139,-137,-505,-92
6767,-26,-38,-37,-505,-21,-505,-220
6768,-22,-83,-77,-505,-46,-505,-184
6769,-25,-36,-48,-505,-28,-505,-505
6770,-36,-33,-127,-505,-41,-505,-103
6771,-22,-184,-25,-505,-36,-505,-35
6772,-34,-30,-36,-505,-35,-505,-505
6773,-28,-438,-64,-505,-70,-505,-309
6774,-20,-47,-35,-505,-76,-505,-187
6775,-28,-89,-24,-505,-21,-505,-314
6776,-21,-94,-38,-505,-84,-505,-47
6777,-34,-249,-34,-505,-47,-505,-158
6778,-27,-75,-29,-505,-92,-505,-374
6779,-37,-76,-53,-505,-163,-505,-505
6780,-28,-108,-67,-505,-155,-505,-376
6781,-35,-104,-125,-492,-162,-505,-284
6782,-22,-23,-18,-505,-20,-505,-238
6783,-24,-103,-45,-505,-21,-505,-110
6784,-21,-63,-26,-505,-212,-505,-32
6785,-33,-128,-98,-505,-108,-505,-200
6786,-25,-178,-64,-505,-277,-505,-505
6787,-26,-175,-25,-505,-28,-505,-429
6788,-25,-58,-79,-505,-26,-505,-187
6789,-88,-131,-49,-505,-170,-505,-43
6790,-25,-63,-89,-380,-33,-505,-174
6791,-18,-58,-80,-505,-22,-505,-238
6792,-50,-242,-59,-505,-91,-505,-196
6793,-23,-28,-21,-505,-128,-505,-337
6794,-30,-53,-60,-505,-106,-505,-156
6795,-46,-181,-48,-505,-306,-505,-50
6796,-19,-36,-100,-505,-47,-505,-128
6797,-23,-45,-50,-505,-134,-505,-505
6798,-30,-22,-40,-505,-61,-505,-460
6799,-56,-125,-43,-505,-327,-505,-505
6800,-49,-75,-74,-505,-137,-505,-505
6801,-25,-41,-57,-92,-118,-505,-345
6802,-92,-63,-122,-505,-39,-505,-210
6803,-24,-135,-43,-454,-25,-505,-261
6804,-26,-138,-146,-505,-34,-505,-155
6805,-24,-50,-127,-505,-35,-505,-128
6806,-29,-23,-42,-505,-174,-505,-66
6807,-39,-34,-132,-505,-159,-505,-91
6808,-46,-42,-19,-505,-33,-505,-74
6809,-25,-25,-55,-505,-37,-505,-111
6810,-24,-24,-83,-505,-39,-505,-318
6811,-66,-63,-115,-505,-127,-505,-23
6812,-32,-74,-95,-505,-117,-505,-505
6813,-23,-131,-82,-505,-378,-505,-505
6814,-23,-131,-176,-194,-434,-505,-414
6815,-22,-30,-23,-505,-142,-505,-210
6816,-20,-101,-63,-505,-406,-505,-56
6817,-19,-130,-27,-505,-100,-505,-215
6818,-32,-19,-60,-505,-41,-505,-18
6819,-28,-30,-36,-505,-149,-505,-264
6820,-26,-42,-46,-505,-135,-505,-162
6821,-21,-165,-67,-272,-133,-505,-45
6822,-34,-51,-73,-505,-234,-505,-153
6823,-59,-254,-54,-505,-28,-505,-335
6824,-65,-156,-26,-505,-24,-505,-97
6825,-35,-27,-22,-505,-125,-505,-274
6826,-20,-66,-30,-505,-203,-505,-296
6827,-27,-38,-76,-505,-45,-505,-505
6828,-49,-130,-41,-505,-56,-505,-393
6829,-22,-36,-59,-505,-32,-505,-20
6830,-34,-39,-22,-505,-196,-505,-82
6831,-32,-179,-46,-505,-299,-505,-353
6832,-23,-76,-49,-505,-18,-505,-177
6833,-27,-368,-92,-505,-47,-505,-505
6834,-40,-95,-58,-505,-414,-505,-214
6835,-21,-183,-65,-505,-134,-505,-505
6836,-32,-28,-50,-505,-106,-505,-505
6837,-74,-145,-25,-505,-467,-505,-365
6838,-25,-252,-41,-505,-207,-505,-354
6839,-28,-55,-27,-505,-68,-505,-342
6840,-57,-90,-34,-505,-224,-505,-505
6841,-32,-20,-68,-100,-51,-505,-123
6842,-45,-307,-66,-230,-143,-505,-116
6843,-48,-247,-23,-122,-74,-505,-505
6844,-55,-88,-27,-505,-260,-505,-358
6845,-87,-43,-78,-505,-17,-505,-341
6846,-39,-291,-86,-505,-18,-505,-505
6847,-21,-33,-26,-505,-227,-505,-152
6848,-42,-167,-110,-505,-62,-505,-118
6849,-39,-97,-73,-104,-355,-505,-359
6850,-18,-44,-84,-505,-124,-505,-325
6851,-27,-94,-48,-505,-89,-505,-505
6852,-19,-30,-71,-505,-147,-505,-505
6853,-43,-126,-52,-505,-202,-505,-483
6854,-76,-119,-243,-505,-60,-505,-394
6855,-22,-20,-61,-505,-181,-505,-99
6856,-20,-150,-84,-505,-20,-505,-418
6857,-36,-182,-36,-505,-88,-505,-296
6858,-22,-73,-22,-505,-45,-505,-110
6859,-37,-48,-22,-216,-102,-505,-505
6860,-26,-55,-20,-505,-54,-505,-98
6861,-35,-51,-55,-505,-164,-505,-101
6862,-23,-79,-62,-505,-85,-505,-45
6863,-47,-124,-120,-206,-76,-505,-168
6864,-25,-65,-34,-505,-251,-505,-505
6865,-29,-358,-57,-505,-127,-505,-189
6866,-23,-36,-124,-505,-23,-505,-265
6867,-22,-89,-36,-505,-23,-505,-311
6868,-26,-60,-39,-505,-57,-505,-23
6869,-39,-139,-34,-505,-287,-505,-163
6870,-60,-41,-48,-505,-39,-505,-124
6871,-34,-51,-56,-505,-307,-505,-505
6872,-31,-22,-113,-505,-139,-505,-181
6873,-32,-101,-29,-505,-46,-505,-505
6874,-35,-88,-25,-383,-108,-505,-418
6875,-39,-39,-45,-505,-112,-505,-19
6876,-95,-47,-261,-505,-118,-505,-137
6877,-46,-52,-60,-505,-32,-505,-505
6878,-23,-65,-90,-505,-64,-505,-18
6879,-57,-51,-20,-417,-87,-505,-252
6880,-24,-52,-33,-505,-38,-505,-47
6881,-45,-128,-52,-505,-231,-505,-67
6882,-19,-92,-86,-505,-47,-505,-267
6883,-32,-173,-186,-505,-219,-505,-94
6884,-30,-307,-124,-505,-119,-505,-284
6885,-28,-44,-37,-505,-66,-505,-137
6886,-26,-59,-33,-136,-47,-505,-241
6887,-29,-62,-103,-505,-292,-505,-240
6888,-39,-256,-47,-505,-88,-505,-87
6889,-42,-76,-66,-505,-17,-505,-119
6890,-22,-55,-22,-505,-146,-505,-505
6891,-27,-89,-63,-505,-117,-505,-77
6892,-18,-18,-25,-505,-28,-505,-71
6893,-25,-46,-31,-476,-276,-505,-231
6894,-22,-39,-84,-103,-59,-505,-296
6895,-49,-32,-101,-505,-95,-505,-505
6896,-38,-55,-23,-505,-25,-505,-25
6897,-22,-86,-53,-505,-254,-505,-124
6898,-32,-76,-27,-505,-216,-505,-435
6899,-22,-42,-149,-505,-109,-505,-26
6900,-22,-126,-44,-105,-59,-505,-29
6901,-27,-59,-36,-505,-58,-505,-169
6902,-28,-55,-50,-505,-144,-505,-505
6903,-21,-107,-157,-408,-51,-505,-204
6904,-23,-55,-356,-468,-62,-505,-107
6905,-25,-24,-37,-505,-92,-505,-505
6906,-21,-43,-40,-432,-46,-505,-63
6907,-23,-85,-37,-108,-76,-505,-505
6908,-22,-103,-85,-505,-78,-505,-114
6909,-26,-29,-51,-505,-42,-505,-216
6910,-22,-25,-117,-505,-61,-505,-505
6911,-22,-19,-58,-505,-35,-505,-297
6912,-24,-136,-33,-452,-42,-505,-505
6913,-33,-162,-28,-505,-108,-505,-264
6914,-27,-27,-27,-505,-142,-505,-135
6915,-23,-79,-114,-193,-22,-505,-404
6916,-18,-32,-44,-505,-95,-505,-159
6917,-18,-25,-33,-505,-239,-505,-171
6918,-34,-63,-19,-505,-38,-505,-267
6919,-18,-30,-36,-505,-64,-505,-94
6920,-43,-21,-55,-505,-45,-505,-505
6921,-17,-19,-45,-505,-50,-505,-36
6922,-35,-58,-25,-505,-28,-505,-74
6923,-18,-176,-227,-505,-169,-505,-359
6924,-21,-47,-21,-505,-22,-505,-265
6925,-44,-133,-137,-461,-33,-505,-217
6926,-40,-132,-106,-505,-39,-505,-68
6927,-19,-124,-19,-505,-163,-505,-162
6928,-19,-26,-173,-505,-20,-505,-146
6929,-83,-330,-97,-505,-138,-505,-351
6930,-24,-226,-176,-505,-40,-505,-227
6931,-53,-142,-91,-505,-101,-505,-76
6932,-44,-29,-23,-505,-59,-505,-505
6933,-46,-18,-39,-505,-399,-505,-72
6934,-88,-388,-153,-505,-20,-505,-505
6935,-23,-96,-54,-56,-139,-505,-110
6936,-20,-57,-31,-187,-30,-505,-495
6937,-40,-81,-22,-505,-110,-505,-59
6938,-36,-82,-80,-505,-54,-505,-297
6939,-46,-74,-38,-505,-36,-505,-145
6940,-28,-139,-53,-505,-101,-505,-109
6941,-23,-174,-61,-200,-75,-505,-47
6942,-19,-151,-47,-505,-100,-505,-162
6943,-26,-87,-26,-505,-88,-505,-155
6944,-26,-63,-26,-505,-30,-505,-73
6945,-22,-34,-39,-505,-106,-505,-505
6946,-27,-137,-46,-505,-21,-505,-505
6947,-49,-81,-65,-505,-117,-505,-505
6948,-42,-76,-61,-505,-138,-505,-363
6949,-29,-19,-28,-505,-218,-505,-146
6950,-23,-257,-73,-356,-89,-505,-209
6951,-23,-145,-88,-505,-430,-505,-34
6952,-50,-55,-39,-505,-24,-505,-412
6953,-25,-35,-61,-40,-52,-505,-505
6954,-19,-318,-27,-505,-34,-505,-48
6955,-30,-131,-66,-505,-38,-505,-88
6956,-27,-91,-29,-505,-52,-505,-505
6957,-34,-23,-68,-505,-172,-505,-505
6958,-19,-47,-37,-505,-92,-505,-239
6959,-47,-83,-41,-505,-204,-505,-254
6960,-34,-39,-60,-449,-26,-505,-400
6961,-30,-304,-59,-505,-100,-505,-102
6962,-48,-218,-33,-354,-103,-505,-81
6963,-22,-43,-78,-505,-18,-505,-505
6964,-40,-352,-105,-505,-57,-505,-226
6965,-21,-120,-40,-505,-96,-505,-69
6966,-44,-207,-40,-505,-47,-505,-232
6967,-33,-79,-26,-505,-77,-505,-505
6968,-24,-35,-101,-505,-505,-505,-276
6969,-19,-33,-37,-505,-141,-505,-505
6970,-28,-62,-21,-505,-259,-505,-505
6971,-20,-362,-71,-505,-78,-505,-110
6972,-22,-88,-33,-505,-233,-505,-64
6973,-22,-34,-37,-26,-130,-505,-72
6974,-51,-38,-42,-505,-38,-505,-505
6975,-20,-70,-90,-505,-118,-505,-286
6976,-26,-48,-55,-403,-28,-505,-505
6977,-20,-117,-36,-505,-166,-505,-505
6978,-20,-30,-111,-505,-66,-505,-94
6979,-19,-37,-85,-505,-81,-505,-459
6980,-85,-74,-42,-505,-29,-505,-505
6981,-20,-174,-20,-505,-85,-505,-302
6982,-24,-240,-32,-505,-505,-505,-137
6983,-21,-71,-52,-505,-35,-505,-82
6984,-31,-37,-45,-505,-34,-505,-112
6985,-31,-39,-17,-505,-175,-505,-67
6986,-53,-203,-20,-505,-23,-505,-40
6987,-28,-32,-39,-505,-65,-505,-82
6988,-20,-81,-27,-505,-167,-505,-505
6989,-25,-71,-116,-505,-56,-505,-78
6990,-22,-59,-27,-505,-241,-505,-32
6991,-21,-412,-29,-505,-64,-505,-502
6992,-39,-157,-21,-505,-71,-505,-505
6993,-22,-34,-48,-505,-48,-505,-372
6994,-25,-160,-51,-505,-141,-505,-57
6995,-46,-75,-49,-505,-42,-505,-505
6996,-21,-22,-23,-505,-72,-505,-324
6997,-18,-44,-22,-505,-350,-505,-87
6998,-23,-154,-21,-505,-78,-505,-149
6999,-22,-85,-47,-505,-102,-505,-295
7000,-18,-62,-17,-505,-247,-505,-19
7001,-38,-38,-30,-505,-70,-505,-279
7002,-18,-27,-26,-505,-35,-505,-23
7003,-20,-95,-53,-505,-162,-505,-100
7004,-19,-131,-28,-505,-51,-505,-73
7005,-51,-23,-203,-505,-142,-505,-129
7006,-19,-27,-24,-505,-32,-505,-478
7007,-24,-55,-97,-505,-121,-505,-168
7008,-26,-133,-59,-505,-27,-505,-108
7009,-36,-106,-40,-505,-50,-505,-71
7010,-21,-158,-21,-505,-79,-505,-103
7011,-37,-47,-23,-505,-35,-505,-114
7012,-43,-21,-25,-505,-48,-505,-495
7013,-20,-81,-64,-505,-27,-505,-407
7014,-26,-121,-38,-409,-56,-505,-166
7015,-21,-43,-60,-505,-80,-505,-52
7016,-32,-125,-25,-505,-46,-505,-208
7017,-46,-115,-50,-505,-106,-505,-112
7018,-31,-84,-35,-505,-83,-505,-18
7019,-21,-312,-30,-505,-38,-505,-79
7020,-22,-295,-35,-505,-23,-505,-26
7021,-39,-119,-185,-505,-21,-505,-164
7022,-32,-42,-17,-505,-120,-505,-505
7023,-33,-70,-25,-505,-20,-505,-21
7024,-58,-65,-36,-195,-186,-505,-96
7025,-32,-80,-27,-505,-101,-505,-497
7026,-24,-44,-53,-415,-89,-505,-505
7027,-44,-59,-143,-505,-25,-505,-111
7028,-25,-25,-116,-456,-24,-505,-78
7029,-27,-118,-28,-505,-91,-505,-120
7030,-20,-57,-36,-505,-99,-505,-234
7031,-20,-84,-25,-505,-35,-505,-184
7032,-29,-35,-36,-505,-25,-505,-209
7033,-19,-122,-20,-505,-107,-505,-48
7034,-26,-67,-58,-505,-164,-505,-264
7035,-24,-50,-66,-505,-313,-505,-505
7036,-28,-296,-130,-505,-116,-505,-505
7037,-26,-80,-54,-505,-32,-505,-454
7038,-24,-46,-24,-505,-134,-505,-281
7039,-23,-39,-33,-505,-55,-505,-46
7040,-26,-31,-95,-505,-55,-505,-166
7041,-24,-65,-48,-382,-104,-505,-66
7042,-24,-149,-55,-505,-56,-505,-178
7043,-52,-37,-28,-505,-38,-505,-211
7044,-27,-256,-33,-505,-123,-505,-433
7045,-38,-34,-22,-505,-39,-505,-29
7046,-43,-32,-50,-505,-116,-505,-25
7047,-19,-27,-38,-505,-107,-505,-35
7048,-22,-56,-35,-505,-75,-505,-371
7049,-21,-38,-119,-505,-275,-505,-361
7050,-22,-18,-91,-505,-80,-505,-157
7051,-45,-71,-38,-505,-102,-505,-72
7052,-19,-41,-157,-93,-89,-505,-505
7053,-21,-105,-23,-505,-253,-505,-74
7054,-20,-41,-22,-505,-92,-505,-73
7055,-20,-115,-78,-505,-179,-505,-62
7056,-22,-32,-72,-505,-164,-505,-505
7057,-54,-63,-80,-505,-34,-505,-505
7058,-20,-22,-59,-505,-109,-505,-505
7059,-23,-161,-23,-505,-77,-505,-118
7060,-28,-162,-92,-505,-119,-505,-505
7061,-19,-27,-24,-505,-52,-505,-376
7062,-19,-64,-101,-505,-75,-505,-177
7063,-48,-89,-53,-505,-40,-505,-294
7064,-25,-45,-33,-505,-22,-505,-120
7065,-18,-50,-57,-505,-45,-505,-54
7066,-25,-36,-24,-505,-28,-505,-59
7067,-29,-33,-62,-505,-125,-505,-32
7068,-22,-40,-109,-240,-127,-505,-175
7069,-44,-165,-24,-505,-26,-505,-278
7070,-32,-35,-36,-505,-487,-505,-227
7071,-19,-63,-119,-409,-181,-505,-128
7072,-35,-19,-59,-395,-23,-505,-349
7073,-20,-65,-36,-284,-59,-505,-21
7074,-44,-140,-29,-505,-107,-505,-109
7075,-25,-30,-121,-505,-110,-505,-505
7076,-49,-86,-57,-505,-81,-505,-379
7077,-59,-63,-180,-505,-54,-505,-163
7078,-22,-107,-61,-505,-31,-505,-100
7079,-30,-147,-33,-145,-96,-505,-39
7080,-24,-45,-53,-505,-46,-505,-395
7081,-29,-88,-23,-505,-109,-505,-378
7082,-29,-38,-67,-505,-28,-505,-505
7083,-26,-137,-99,-505,-69,-505,-260
7084,-29,-33,-37,-505,-309,-505,-111
7085,-44,-184,-26,-308,-47,-505,-505
7086,-24,-20,-36,-505,-79,-505,-183
7087,-22,-42,-28,-505,-25,-505,-56
7088,-25,-55,-23,-505,-108,-505,-438
7089,-64,-20,-27,-505,-40,-505,-166
7090,-25,-34,-26,-505,-79,-505,-172
7091,-23,-49,-88,-505,-287,-505,-165
7092,-32,-31,-32,-505,-31,-505,-27
7093,-22,-41,-34,-505,-23,-505,-68
7094,-24,-36,-51,-505,-171,-505,-349
7095,-71,-23,-31,-505,-42,-505,-314
7096,-20,-66,-27,-505,-55,-505,-260
7097,-22,-71,-45,-505,-216,-505,-71
7098,-19,-73,-84,-257,-26,-505,-28
7099,-28,-37,-97,-505,-47,-505,-252
7100,-30,-22,-66,-394,-89,-505,-472
7101,-22,-104,-20,-505,-116,-505,-210
7102,-37,-25,-41,-505,-19,-505,-505
7103,-23,-78,-34,-505,-181,-505,-236
7104,-27,-18,-21,-505,-32,-505,-338
7105,-20,-191,-88,-505,-62,-505,-191
7106,-29,-29,-53,-505,-133,-505,-103
7107,-23,-130,-63,-505,-85,-505,-505
7108,-27,-51,-37,-505,-52,-505,-194
7109,-24,-124,-23,-209,-179,-505,-95
7110,-45,-23,-37,-505,-65,-505,-167
7111,-23,-71,-37,-505,-279,-505,-178
7112,-18,-128,-26,-383,-45,-505,-238
7113,-26,-259,-45,-505,-59,-505,-505
7114,-21,-62,-80,-505,-378,-505,-139
7115,-20,-22,-40,-505,-73,-505,-155
7116,-45,-61,-27,-505,-131,-505,-146
7117,-24,-64,-36,-505,-168,-505,-238
7118,-29,-22,-20,-505,-217,-505,-232
7119,-26,-20,-27,-30,-304,-505,-505
7120,-26,-19,-56,-505,-194,-505,-485
7121,-18,-20,-33,-505,-293,-505,-51
7122,-26,-87,-38,-505,-41,-505,-36
7123,-55,-83,-19,-505,-185,-505,-90
7124,-23,-46,-88,-505,-457,-505,-105
7125,-46,-23,-82,-505,-251,-505,-84
7126,-27,-48,-49,-505,-64,-505,-505
7127,-25,-91,-60,-505,-31,-505,-66
7128,-26,-102,-46,-505,-391,-505,-21
7129,-23,-142,-36,-505,-82,-505,-360
7130,-64,-100,-40,-505,-194,-505,-234
7131,-43,-190,-110,-505,-50,-505,-211
7132,-26,-28,-35,-132,-257,-505,-43
7133,-32,-105,-51,-217,-505,-505,-181
7134,-23,-100,-22,-505,-20,-505,-221
7135,-28,-98,-172,-505,-105,-505,-246
7136,-26,-132,-50,-164,-234,-505,-254
7137,-23,-120,-40,-505,-94,-505,-139
7138,-19,-51,-45,-363,-37,-505,-102
7139,-45,-101,-70,-505,-162,-505,-149
7140,-70,-502,-49,-505,-152,-505,-236
7141,-18,-113,-89,-505,-105,-505,-141
7142,-33,-126,-121,-505,-32,-505,-320
7143,-48,-164,-29,-505,-132,-505,-349
7144,-20,-97,-111,-109,-149,-505,-53
7145,-20,-26,-59,-505,-168,-505,-134
7146,-34,-98,-34,-505,-116,-505,-126
7147,-19,-137,-147,-424,-61,-505,-190
7148,-36,-30,-43,-75,-290,-505,-202
7149,-41,-45,-38,-505,-90,-505,-47
7150,-46,-74,-163,-91,-124,-505,-386
7151,-25,-40,-20,-505,-128,-505,-505
7152,-30,-55,-124,-505,-55,-505,-210
7153,-25,-36,-63,-505,-135,-505,-76
7154,-44,-49,-20,-505,-27,-505,-42
7155,-44,-121,-71,-505,-194,-505,-133
7156,-45,-91,-26,-505,-163,-505,-254
7157,-25,-80,-44,-505,-126,-505,-141
7158,-24,-44,-22,-505,-20,-505,-339
7159,-28,-33,-40,-505,-116,-505,-23
7160,-46,-100,-38,-305,-23,-505,-262
7161,-27,-26,-58,-505,-46,-505,-505
